timestamp,ax,ay,az,gx,gy,gz
129648,0.75,3.74,1.23,15534.00,-16933.00,-12652.00
129699,-1.12,7.09,1.16,19517.00,-16259.00,-32646.00
129750,-0.48,14.34,-1.23,-32768.00,-32768.00,-32768.00
129801,3.31,-1.73,-1.57,-5633.00,-32768.00,-32768.00
129852,3.03,-1.89,0.22,-32737.00,-32768.00,-32768.00
129903,2.89,-2.31,-1.15,-32768.00,32767.00,-32768.00
129954,3.14,-2.11,0.39,2634.00,32764.00,-32768.00
130005,2.67,-1.58,0.20,32708.00,-32768.00,-32768.00
130056,2.93,-1.91,0.79,-25734.00,-32763.00,-32768.00
130107,3.13,-2.11,-0.40,-32768.00,2138.00,-32768.00
130159,2.96,-1.79,0.74,-25926.00,20053.00,-32768.00
130210,2.57,-1.97,0.65,22260.00,-1191.00,-32768.00
130261,2.90,-1.95,0.68,-10037.00,-29024.00,-32768.00
130312,3.09,-1.72,0.29,-32685.00,-29203.00,-32768.00
130363,2.72,-1.78,0.46,-29128.00,-1247.00,-32768.00
130414,2.74,-2.06,0.41,-5460.00,13660.00,-32768.00
130465,2.93,-1.83,0.44,-12509.00,-16916.00,-32768.00
130516,2.80,-1.57,0.71,-24727.00,-32426.00,-32768.00
130567,2.63,-1.87,0.44,-24197.00,-4425.00,-32768.00
130618,2.85,-1.97,0.22,-22011.00,8390.00,-32768.00
130669,2.84,-1.65,0.37,-16067.00,-16034.00,-32768.00
130720,2.58,-1.68,0.56,-11771.00,-22321.00,-32768.00
130771,-7.89,-11.34,1.94,-28753.00,-25017.00,-32768.00
130822,6.56,-4.57,3.61,15928.00,31180.00,-32768.00
130873,7.01,-4.42,0.19,-30762.00,-32433.00,-32768.00
130924,6.93,-4.50,-0.00,-32762.00,32767.00,-32768.00
130975,6.57,-4.37,0.04,16123.00,-32768.00,-32768.00
131026,6.90,-4.41,-0.34,-32768.00,-2437.00,-32768.00
131077,6.42,-4.50,-0.28,22781.00,-1680.00,-32768.00
131128,6.87,-4.38,-0.75,-32768.00,-32749.00,-32768.00
131179,6.50,-4.48,-0.41,-12261.00,24514.00,-32768.00
131230,6.70,-4.28,-0.46,-25996.00,-32768.00,-32768.00
131281,12.77,9.97,-3.46,-27282.00,684.00,-32768.00
131332,5.88,-3.96,-0.47,-32307.00,-32014.00,-32768.00
131383,5.68,-3.83,-0.02,-9542.00,31653.00,-32768.00
131434,5.64,-3.64,0.15,-9465.00,-32768.00,-32768.00
131485,5.78,-3.74,-0.18,-32768.00,9561.00,-32768.00
131536,4.14,-4.27,0.21,4238.00,-22997.00,-32768.00
131587,5.38,-3.54,-0.44,-32712.00,-19881.00,-32768.00
131638,10.49,0.88,-0.83,-28178.00,-19867.00,-32768.00
131689,4.99,-3.47,-0.24,-32673.00,-4414.00,-32768.00
131740,5.08,-3.30,-0.14,-16678.00,-7318.00,-32768.00
131791,4.90,-3.30,0.11,-32768.00,-32591.00,-32768.00
131842,4.98,-3.35,-0.40,-32764.00,21946.00,-32768.00
131893,7.42,-1.50,0.09,-32768.00,-32500.00,-32768.00
131944,2.68,-3.23,-0.19,-28812.00,8780.00,-32768.00
131995,8.01,-8.48,-1.19,-5407.00,-16256.00,-32768.00
132046,4.40,-2.90,-0.02,-32768.00,-14155.00,-32768.00
132097,-0.88,-7.62,-0.13,-19580.00,9551.00,-32768.00
132148,4.22,-2.78,-0.27,7867.00,-7355.00,-32768.00
132199,3.13,-1.55,-0.17,-27292.00,-32191.00,-32768.00
132250,4.04,-2.96,-0.47,-22846.00,-12351.00,-32768.00
132301,4.61,-1.84,-0.82,-19793.00,-15558.00,-32768.00
