timestamp,ax,ay,az,gx,gy,gz
343074,-4.45,0.31,1.09,-11809.00,29214.00,-32691.00
343125,-7.04,-0.51,1.13,-363.00,29340.00,-32768.00
343176,-6.25,-3.02,0.81,10176.00,29963.00,-32768.00
343227,3.44,-2.45,0.89,9451.00,-17885.00,-32768.00
343278,3.77,-2.44,0.40,-32768.00,-27302.00,-32768.00
343329,3.68,-2.29,0.77,-32157.00,4616.00,-32768.00
343380,3.48,-2.44,0.56,-2264.00,-4546.00,-32768.00
343431,3.67,-2.37,0.41,-25284.00,-21513.00,-32768.00
343482,3.61,-2.28,0.69,-32147.00,-3211.00,-32768.00
343533,3.49,-2.41,0.51,-12398.00,-461.00,-32768.00
343585,3.60,-2.33,0.66,-17742.00,-17767.00,-32768.00
343636,3.55,-2.26,0.75,-28856.00,-7805.00,-32768.00
343687,3.46,-2.34,0.62,-17365.00,-3470.00,-32768.00
343738,3.53,-2.29,0.58,-16527.00,-14470.00,-32768.00
343789,3.49,-2.22,0.59,-26702.00,-8611.00,-32768.00
343840,3.41,-2.33,0.54,-19031.00,-2998.00,-32768.00
343891,3.48,-2.27,0.67,-15717.00,-12562.00,-32768.00
343942,3.45,-2.24,0.67,-25348.00,-8009.00,-32768.00
343993,3.45,-2.25,0.63,-23992.00,-5307.00,-32768.00
344044,3.41,-2.22,0.84,-13913.00,-12261.00,-32768.00
344095,3.40,-2.23,0.71,-22761.00,-6814.00,-32768.00
344146,3.41,-2.22,0.69,-25164.00,-6252.00,-32768.00
344197,3.37,-2.19,0.85,-14605.00,-10510.00,-32768.00
344248,3.35,-2.22,0.71,-19715.00,-7266.00,-32768.00
344299,3.40,-2.19,0.71,-27152.00,-8288.00,-32768.00
344350,3.34,-2.15,0.88,-16725.00,-9976.00,-32768.00
344401,3.31,-2.21,0.75,-18299.00,-5801.00,-32768.00
344452,3.36,-2.17,0.62,-25051.00,-7525.00,-32768.00
344503,3.29,-2.12,0.74,-17923.00,-11735.00,-32768.00
344554,3.27,-2.18,0.62,-17337.00,-6186.00,-32768.00
344605,3.31,-2.15,0.52,-23872.00,-7481.00,-32768.00
344656,3.26,-2.10,0.72,-18464.00,-10664.00,-32768.00
344707,3.23,-2.18,0.74,-16834.00,-5898.00,-32768.00
344758,3.31,-2.14,0.62,-25030.00,-6863.00,-32768.00
344809,3.24,-2.06,0.85,-19536.00,-12867.00,-32768.00
344860,3.20,-2.15,0.77,-16874.00,-6117.00,-32768.00
344911,3.27,-2.13,0.62,-23985.00,-6180.00,-32768.00
344962,3.21,-2.04,0.79,-19733.00,-12008.00,-32768.00
345013,3.16,-2.12,0.76,-16666.00,-6773.00,-32768.00
345064,3.23,-2.11,0.63,-22963.00,-5950.00,-32768.00
345115,3.19,-2.03,0.75,-20235.00,-11648.00,-32768.00
345166,3.14,-2.10,0.79,-17157.00,-5825.00,-32768.00
345217,3.20,-2.10,0.60,-21856.00,-5597.00,-32768.00
345268,3.18,-2.01,0.81,-20216.00,-12920.00,-32768.00
345319,3.12,-2.06,0.79,-17944.00,-7202.00,-32768.00
345370,3.16,-2.07,0.56,-22314.00,-5372.00,-32768.00
345421,3.12,-2.03,0.63,-19603.00,-10854.00,-32768.00
345472,3.10,-2.05,0.63,-17750.00,-6043.00,-32768.00
345523,-4.44,-5.00,4.62,-13189.00,-12884.00,-32768.00
345574,-2.15,-1.43,3.96,23677.00,11752.00,-32768.00
345625,0.51,5.70,1.33,18362.00,9504.00,-32768.00
345676,0.14,-0.14,-0.02,-2049.00,4073.00,-32768.00
345727,-0.01,-0.07,0.01,145.00,6102.00,-32768.00
345778,-0.08,-0.25,0.04,-2527.00,-3329.00,-32768.00
345829,0.10,-0.13,0.15,-2972.00,-16862.00,-32768.00
345880,-0.14,-0.57,0.18,2375.00,-32699.00,-32768.00
345931,1.69,-3.49,1.58,32767.00,-32768.00,-32768.00
345982,1.54,0.74,0.96,32762.00,27492.00,-32768.00
346033,-0.02,0.18,0.09,-10316.00,32767.00,-21880.00
346084,-0.87,0.07,0.31,-23346.00,-5364.00,-9668.00
346135,-0.22,-0.11,0.24,-18972.00,-20426.00,-6285.00
346186,0.64,-1.13,3.45,28759.00,-27337.00,-8694.00
346237,0.14,-0.02,0.92,-14679.00,-8160.00,5062.00
346288,-0.08,0.07,1.47,3672.00,-2331.00,-1101.00
346339,0.08,-0.01,1.11,362.00,62.00,-79.00
346390,0.05,-0.03,1.00,3.00,30.00,18.00
346441,0.05,-0.03,1.00,0.00,36.00,26.00
346492,0.04,-0.03,1.00,14.00,32.00,25.00
346543,0.04,-0.03,1.00,5.00,37.00,20.00
346594,0.05,-0.03,1.00,17.00,36.00,12.00
346645,0.04,-0.03,1.00,-7.00,33.00,15.00
346696,0.04,-0.03,1.00,6.00,30.00,15.00
346747,0.04,-0.03,1.00,11.00,29.00,20.00
346798,0.05,-0.03,1.00,15.00,39.00,6.00
346849,0.05,-0.03,1.00,8.00,23.00,20.00
